"Ensembl.Gene.ID" "Gene.Symbol" "Biotype" "Comparison" "logFC" "FDR"
"ENSG00000171051" "FPR1" "protein_coding" "Crohn vs Control" 4.56318202255027 0.00261329686625349
"ENSG00000150551" "LYPD1" "protein_coding" "Crohn vs Control" 5.36036982175079 0.00263720282553513
"ENSG00000127528" "KLF2" "protein_coding" "Crohn vs Control" 2.21454196335506 0.00264418505770427
"ENSG00000198535" "C2CD4A" "protein_coding" "Crohn vs Control" 5.4673600237183 0.00273317113040793
"ENSG00000181631" "P2RY13" "protein_coding" "Crohn vs Control" 2.94039351166245 0.00275903756660381
"ENSG00000108821" "COL1A1" "protein_coding" "Crohn vs Control" 2.80904287002715 0.00281858428991586
"ENSG00000171631" "P2RY6" "protein_coding" "Crohn vs Control" 3.04717397900622 0.00281858428991586
"ENSG00000144810" "COL8A1" "protein_coding" "Crohn vs Control" 5.89496509819704 0.00281858428991586
"ENSG00000168386" "FILIP1L" "protein_coding" "Crohn vs Control" 2.27893851146743 0.00289439950555235
"ENSG00000132274" "TRIM22" "protein_coding" "Crohn vs Control" 1.82179932591717 0.00289709124243877
"ENSG00000128512" "DOCK4" "protein_coding" "Crohn vs Control" 2.07703009938423 0.00297856808743378
"ENSG00000090382" "LYZ" "protein_coding" "Crohn vs Control" 3.39234592891854 0.00298131366703807
"ENSG00000131203" "IDO1" "protein_coding" "Crohn vs Control" 6.22352928740827 0.003094391611534
"ENSG00000137959" "IFI44L" "protein_coding" "Crohn vs Control" 3.05635274801996 0.00311045091077524
"ENSG00000198759" "EGFL6" "protein_coding" "Crohn vs Control" 4.1273630831326 0.00313556759941883
"ENSG00000163191" "S100A11" "protein_coding" "Crohn vs Control" 2.54712573356314 0.00316007743435178
"ENSG00000160868" "CYP3A4" "protein_coding" "Crohn vs Control" -4.36854062912579 0.00316183209141458
"ENSG00000101347" "SAMHD1" "protein_coding" "Crohn vs Control" 1.87313856375757 0.00317283290303373
"ENSG00000105835" "NAMPT" "protein_coding" "Crohn vs Control" 2.18243696989318 0.00336937002648656
"ENSG00000080573" "COL5A3" "protein_coding" "Crohn vs Control" 1.87927857670653 0.00345694941380401
"ENSG00000171711" "DEFB4A" "protein_coding" "Crohn vs Control" 8.75732402299718 0.00346481849742508
"ENSG00000006327" "TNFRSF12A" "protein_coding" "Crohn vs Control" 2.74780495259819 0.00346978309509883
"ENSG00000163464" "CXCR1" "protein_coding" "Crohn vs Control" 6.05432149660155 0.00349313527264406
"ENSG00000164761" "TNFRSF11B" "protein_coding" "Crohn vs Control" 3.61842346010764 0.00349313527264406
"ENSG00000205177" "C11orf91" "protein_coding" "Crohn vs Control" 5.36716788271759 0.00354520571957584
"ENSG00000182240" "BACE2" "protein_coding" "Crohn vs Control" 2.43757654870204 0.00354657204741069
"ENSG00000164171" "ITGA2" "protein_coding" "Crohn vs Control" 2.96576696985812 0.0035482234403213
"ENSG00000134871" "COL4A2" "protein_coding" "Crohn vs Control" 2.67330867536468 0.00362213506921101
"ENSG00000137965" "IFI44" "protein_coding" "Crohn vs Control" 2.5766536103352 0.0036816641724958
"ENSG00000118473" "SGIP1" "protein_coding" "Crohn vs Control" 4.35310496608835 0.0036816641724958
"ENSG00000130203" "APOE" "protein_coding" "Crohn vs Control" 2.65853636165676 0.00373288867570889
"ENSG00000087589" "CASS4" "protein_coding" "Crohn vs Control" 2.84688880743889 0.00386605315810777
"ENSG00000005102" "MEOX1" "protein_coding" "Crohn vs Control" 3.44664650535054 0.00387462245334513
"ENSG00000019991" "HGF" "protein_coding" "Crohn vs Control" 3.71001364007451 0.00388480379777593
"ENSG00000196735" "HLA-DQA1" "protein_coding" "Crohn vs Control" 2.26064313461937 0.00388480379777593
"ENSG00000287839" "ENSG00000287839" "lncRNA" "Crohn vs Control" 3.55268182207329 0.00393452037504243
"ENSG00000164692" "COL1A2" "protein_coding" "Crohn vs Control" 2.64443234822676 0.00405564180225222
"ENSG00000224177" "LINC00570" "lncRNA" "Crohn vs Control" -3.56431873136395 0.00405986294824247
"ENSG00000286534" "ENSG00000286534" "lncRNA" "Crohn vs Control" -4.86489532979002 0.00409378930920224
"ENSG00000128578" "STRIP2" "protein_coding" "Crohn vs Control" 3.51138339477646 0.00409378930920224
"ENSG00000163347" "CLDN1" "protein_coding" "Crohn vs Control" 4.16125741302606 0.00409517190400674
"ENSG00000231528" "FAM225A" "lncRNA" "Crohn vs Control" 4.92346103818306 0.00409517190400674
"ENSG00000056736" "IL17RB" "protein_coding" "Crohn vs Control" -2.0722808713339 0.00409517190400674
"ENSG00000112096" "SOD2" "protein_coding" "Crohn vs Control" 2.42407550029526 0.00409517190400674
"ENSG00000113721" "PDGFRB" "protein_coding" "Crohn vs Control" 2.8510963836491 0.00409517190400674
"ENSG00000237989" "LINC01679" "lncRNA" "Crohn vs Control" 4.30790210796739 0.00409517190400674
"ENSG00000231437" "LINC01750" "lncRNA" "Crohn vs Control" 3.86447329250787 0.00409936939096044
"ENSG00000163638" "ADAMTS9" "protein_coding" "Crohn vs Control" 2.70724609288444 0.00412449810399371
"ENSG00000286522" "H3C2" "protein_coding" "Crohn vs Control" -6.66456557470189 0.0041555941262447
"ENSG00000025708" "TYMP" "protein_coding" "Crohn vs Control" 2.93815542465152 0.00418619230387076
"ENSG00000168994" "PXDC1" "protein_coding" "Crohn vs Control" 2.44890578088254 0.00425496256598034
"ENSG00000120149" "MSX2" "protein_coding" "Crohn vs Control" 4.50850811285811 0.00438463006445537
"ENSG00000170801" "HTRA3" "protein_coding" "Crohn vs Control" 3.46219752693118 0.0043955173217857
"ENSG00000229404" "LINC00858" "lncRNA" "Crohn vs Control" -6.1177705216369 0.0043955173217857
"ENSG00000163359" "COL6A3" "protein_coding" "Crohn vs Control" 2.84282425750053 0.00445447607448999
"ENSG00000189184" "PCDH18" "protein_coding" "Crohn vs Control" 2.50065805807422 0.00448058295679168
"ENSG00000154930" "ACSS1" "protein_coding" "Crohn vs Control" -1.68733424008372 0.00448058295679168
"ENSG00000151834" "GABRA2" "protein_coding" "Crohn vs Control" -2.53610571169579 0.00448058295679168
"ENSG00000115604" "IL18R1" "protein_coding" "Crohn vs Control" 2.56235527329703 0.0045015417890912
"ENSG00000088882" "CPXM1" "protein_coding" "Crohn vs Control" 3.19192129923737 0.00454019296407672
"ENSG00000182816" "KRTAP13-2" "protein_coding" "Crohn vs Control" -4.89882994635985 0.00454019296407672
"ENSG00000101958" "GLRA2" "protein_coding" "Crohn vs Control" -4.1061917443 0.00456653769854854
"ENSG00000042062" "RIPOR3" "protein_coding" "Crohn vs Control" 3.87192124891014 0.00461539294533685
"ENSG00000258227" "CLEC5A" "protein_coding" "Crohn vs Control" 5.18799872225995 0.00462350482124772
"ENSG00000113070" "HBEGF" "protein_coding" "Crohn vs Control" 2.66094291750484 0.0046848958614691
"ENSG00000113739" "STC2" "protein_coding" "Crohn vs Control" 5.22347517923177 0.00481592763077923
"ENSG00000178860" "MSC" "protein_coding" "Crohn vs Control" 3.12774683153126 0.00481592763077923
"ENSG00000266970" "SOCS3-DT" "lncRNA" "Crohn vs Control" 4.28827361349063 0.00482514540141976
"ENSG00000019186" "CYP24A1" "protein_coding" "Crohn vs Control" 6.64287306780444 0.00490966068965373
"ENSG00000258081" "ENSG00000258081" "lncRNA" "Crohn vs Control" -5.88547369836064 0.00490966068965373
"ENSG00000101298" "SNPH" "protein_coding" "Crohn vs Control" 4.32111631634216 0.00492599295489213
"ENSG00000167772" "ANGPTL4" "protein_coding" "Crohn vs Control" 4.07958081030034 0.00498841141784619
"ENSG00000088386" "SLC15A1" "protein_coding" "Crohn vs Control" -2.97105620626174 0.00498841141784619
"ENSG00000114200" "BCHE" "protein_coding" "Crohn vs Control" -4.76949552216352 0.00503348156115503
"ENSG00000078098" "FAP" "protein_coding" "Crohn vs Control" 4.74878848564353 0.00505001102366485
"ENSG00000091129" "NRCAM" "protein_coding" "Crohn vs Control" 4.70703493086397 0.00505001102366485
"ENSG00000128052" "KDR" "protein_coding" "Crohn vs Control" 2.81420486444032 0.00506110773551968
"ENSG00000011028" "MRC2" "protein_coding" "Crohn vs Control" 2.42363189181922 0.00506429299806145
"ENSG00000241388" "HNF1A-AS1" "lncRNA" "Crohn vs Control" -2.25452721858751 0.0050688271833043
"ENSG00000136943" "CTSV" "protein_coding" "Crohn vs Control" -2.3526306313428 0.00507873051760683
"ENSG00000145623" "OSMR" "protein_coding" "Crohn vs Control" 3.1748194744058 0.00523622668805907
"ENSG00000050165" "DKK3" "protein_coding" "Crohn vs Control" 3.46406713473971 0.00532386965453366
"ENSG00000187479" "C11orf96" "protein_coding" "Crohn vs Control" 2.78626066191077 0.00534585967788896
"ENSG00000183153" "GJD3" "protein_coding" "Crohn vs Control" 3.32249172709223 0.00539008295744209
"ENSG00000269416" "LINC01224" "lncRNA" "Crohn vs Control" -2.05889197851236 0.00547788578339272
"ENSG00000184838" "PRR16" "protein_coding" "Crohn vs Control" 3.71179480561867 0.0055332108516984
"ENSG00000167157" "PRRX2" "protein_coding" "Crohn vs Control" 4.4323928898269 0.00565848171284737
"ENSG00000099998" "GGT5" "protein_coding" "Crohn vs Control" 2.64670448199493 0.0056796790959449
"ENSG00000168461" "RAB31" "protein_coding" "Crohn vs Control" 2.18755509519258 0.00569458834988722
"ENSG00000116701" "NCF2" "protein_coding" "Crohn vs Control" 2.81614928934317 0.00569458834988722
"ENSG00000251230" "MIR3945HG" "lncRNA" "Crohn vs Control" 5.4368711349864 0.0057120199085468
"ENSG00000187474" "FPR3" "protein_coding" "Crohn vs Control" 2.9575397475676 0.00574694703444811
"ENSG00000128422" "KRT17" "protein_coding" "Crohn vs Control" 5.65088928739052 0.00584935693039628
"ENSG00000103241" "FOXF1" "protein_coding" "Crohn vs Control" 2.30168857055436 0.00592116051582566
"ENSG00000076706" "MCAM" "protein_coding" "Crohn vs Control" 2.94587159269648 0.00605929039872102
"ENSG00000140379" "BCL2A1" "protein_coding" "Crohn vs Control" 2.5792572648981 0.00612956162663308
"ENSG00000228742" "LINC02577" "lncRNA" "Crohn vs Control" 4.93902625737247 0.00613582523886121
"ENSG00000151090" "THRB" "protein_coding" "Crohn vs Control" -2.3516733733778 0.00613582523886121
"ENSG00000168140" "VASN" "protein_coding" "Crohn vs Control" 3.30800459456956 0.00614668291361775
"ENSG00000249699" "LINC02261" "lncRNA" "Crohn vs Control" -5.69432971307446 0.00615652310889462
"ENSG00000113140" "SPARC" "protein_coding" "Crohn vs Control" 2.56189765905297 0.00618010063563679
"ENSG00000081985" "IL12RB2" "protein_coding" "Crohn vs Control" 3.05796241256433 0.00618010063563679
"ENSG00000115461" "IGFBP5" "protein_coding" "Crohn vs Control" 3.5496758775572 0.00618449416718166
"ENSG00000104321" "TRPA1" "protein_coding" "Crohn vs Control" 3.02820502851999 0.00619651237352956
"ENSG00000283526" "PRRT1B" "protein_coding" "Crohn vs Control" -2.64401338432745 0.00630357568322256
"ENSG00000160932" "LY6E" "protein_coding" "Crohn vs Control" 2.13870053089252 0.00639937668110298
"ENSG00000164822" "DEFA6" "protein_coding" "Crohn vs Control" 5.86267323145355 0.00639937668110298
"ENSG00000127241" "MASP1" "protein_coding" "Crohn vs Control" 5.11020349848418 0.00643922093745381
"ENSG00000137825" "ITPKA" "protein_coding" "Crohn vs Control" -2.25688178864921 0.00643922093745381
"ENSG00000136457" "CHAD" "protein_coding" "Crohn vs Control" -2.77235498516177 0.0064401250532899
"ENSG00000124216" "SNAI1" "protein_coding" "Crohn vs Control" 3.64099250329571 0.00648257682361156
"ENSG00000185269" "NOTUM" "protein_coding" "Crohn vs Control" 6.13192934116795 0.00656117720003242
"ENSG00000162745" "OLFML2B" "protein_coding" "Crohn vs Control" 2.78763807004969 0.00674909310719814
"ENSG00000184588" "PDE4B" "protein_coding" "Crohn vs Control" 2.44790587794881 0.00678056954735454
"ENSG00000164935" "DCSTAMP" "protein_coding" "Crohn vs Control" 5.81260801865511 0.00692832411665177
"ENSG00000026508" "CD44" "protein_coding" "Crohn vs Control" 2.02724502611876 0.00726342207365037
"ENSG00000130300" "PLVAP" "protein_coding" "Crohn vs Control" 2.31285565029188 0.00726342207365037
"ENSG00000128595" "CALU" "protein_coding" "Crohn vs Control" 1.97283817366756 0.00726342207365037
"ENSG00000113083" "LOX" "protein_coding" "Crohn vs Control" 2.98153143959414 0.00726643453136023
"ENSG00000270589" "ENSG00000270589" "lncRNA" "Crohn vs Control" -2.92833910877029 0.00732020859322485
"ENSG00000188282" "RUFY4" "protein_coding" "Crohn vs Control" 3.42916831027899 0.00732020859322485
"ENSG00000164949" "GEM" "protein_coding" "Crohn vs Control" 2.81171893396293 0.00732020859322485
"ENSG00000135047" "CTSL" "protein_coding" "Crohn vs Control" 2.03070085643004 0.00750663387542159
"ENSG00000124575" "H1-3" "protein_coding" "Crohn vs Control" -6.20336704488128 0.00750663387542159
"ENSG00000163874" "ZC3H12A" "protein_coding" "Crohn vs Control" 1.99688215104637 0.00770926844411831
"ENSG00000241158" "ADAMTS9-AS1" "lncRNA" "Crohn vs Control" -5.73801841524872 0.00773466433204734
"ENSG00000144452" "ABCA12" "protein_coding" "Crohn vs Control" 5.59810299228634 0.00773466433204734
"ENSG00000185338" "SOCS1" "protein_coding" "Crohn vs Control" 3.31797907352226 0.00784490181865324
"ENSG00000088826" "SMOX" "protein_coding" "Crohn vs Control" 3.03863947561677 0.00784490181865324
"ENSG00000270547" "LINC01235" "lncRNA" "Crohn vs Control" 6.11096441430455 0.00784490181865324
"ENSG00000162618" "ADGRL4" "protein_coding" "Crohn vs Control" 2.96096054973954 0.00784490181865324
"ENSG00000187288" "CIDEC" "protein_coding" "Crohn vs Control" -2.6465571841979 0.00794355112840545
"ENSG00000187583" "PLEKHN1" "protein_coding" "Crohn vs Control" 3.66225887787732 0.0082881465591253
"ENSG00000138685" "FGF2" "protein_coding" "Crohn vs Control" 3.48375070344755 0.00836709014200179
"ENSG00000173369" "C1QB" "protein_coding" "Crohn vs Control" 2.68577386900219 0.00838288556504973
"ENSG00000169604" "ANTXR1" "protein_coding" "Crohn vs Control" 2.40152170782957 0.00838288556504973
"ENSG00000174175" "SELP" "protein_coding" "Crohn vs Control" 3.33887368089299 0.00878470599436417
"ENSG00000134460" "IL2RA" "protein_coding" "Crohn vs Control" 3.69611711585524 0.00882235387370762
"ENSG00000172216" "CEBPB" "protein_coding" "Crohn vs Control" 1.99890620512784 0.00882235387370762
"ENSG00000158055" "GRHL3" "protein_coding" "Crohn vs Control" 4.1184114600346 0.00883701958591036
"ENSG00000169495" "HTRA4" "protein_coding" "Crohn vs Control" 5.06134753992704 0.00921362150764781
"ENSG00000105974" "CAV1" "protein_coding" "Crohn vs Control" 2.26186367050441 0.00932514992090454
"ENSG00000278828" "H3C10" "protein_coding" "Crohn vs Control" -2.51802211258225 0.00941039401787423
"ENSG00000115386" "REG1A" "protein_coding" "Crohn vs Control" 6.86325583316762 0.00955996681743385
"ENSG00000179403" "VWA1" "protein_coding" "Crohn vs Control" 2.0339367566389 0.00976662634940564
"ENSG00000176641" "RNF152" "protein_coding" "Crohn vs Control" -2.32363548242667 0.010020309572829
"ENSG00000213722" "DDAH2" "protein_coding" "Crohn vs Control" -2.17923843795304 0.010020309572829
"ENSG00000177575" "CD163" "protein_coding" "Crohn vs Control" 2.59333505309284 0.0100700350827748
"ENSG00000133574" "GIMAP4" "protein_coding" "Crohn vs Control" 1.79743888211692 0.0102097979886204
"ENSG00000164816" "DEFA5" "protein_coding" "Crohn vs Control" 5.41916137034615 0.0102325908130595
"ENSG00000179593" "ALOX15B" "protein_coding" "Crohn vs Control" 4.35911902995428 0.0102325908130595
"ENSG00000182871" "COL18A1" "protein_coding" "Crohn vs Control" 2.2483972670938 0.0102325908130595
"ENSG00000149485" "FADS1" "protein_coding" "Crohn vs Control" 2.9211032775459 0.0102325908130595
"ENSG00000178726" "THBD" "protein_coding" "Crohn vs Control" 3.01168580490774 0.0102643885184442
"ENSG00000111799" "COL12A1" "protein_coding" "Crohn vs Control" 4.01014728159968 0.0102964787942589
"ENSG00000127318" "IL22" "protein_coding" "Crohn vs Control" 6.77418494314821 0.0102964787942589
"ENSG00000116962" "NID1" "protein_coding" "Crohn vs Control" 2.42439703190238 0.0104185944548919
"ENSG00000277196" "ENSG00000277196" "protein_coding" "Crohn vs Control" -3.38925671407849 0.0104751621933726
"ENSG00000172243" "CLEC7A" "protein_coding" "Crohn vs Control" 2.36532368755373 0.0104751621933726
"ENSG00000183773" "AIFM3" "protein_coding" "Crohn vs Control" -1.58213382464839 0.0104751621933726
"ENSG00000140945" "CDH13" "protein_coding" "Crohn vs Control" 3.04284864625995 0.0105788583440784
"ENSG00000131669" "NINJ1" "protein_coding" "Crohn vs Control" 1.754623011433 0.0106275522421302
"ENSG00000119729" "RHOQ" "protein_coding" "Crohn vs Control" 2.05461233475335 0.0106557039368758
"ENSG00000075618" "FSCN1" "protein_coding" "Crohn vs Control" 2.62776198029558 0.0106557039368758
"ENSG00000248767" "FOXL3" "protein_coding" "Crohn vs Control" -4.61145511623076 0.0107177573150803
"ENSG00000115523" "GNLY" "protein_coding" "Crohn vs Control" 4.2171642029041 0.0107529160656293
"ENSG00000268104" "SLC6A14" "protein_coding" "Crohn vs Control" 4.70124575086124 0.0111451527211679
"ENSG00000154096" "THY1" "protein_coding" "Crohn vs Control" 2.52666499210207 0.0111451527211679
"ENSG00000198223" "CSF2RA" "protein_coding" "Crohn vs Control" 2.67168117844306 0.0112489321130786
"ENSG00000149968" "MMP3" "protein_coding" "Crohn vs Control" 6.67703665249747 0.0113335675165269
"ENSG00000196843" "ARID5A" "protein_coding" "Crohn vs Control" 1.75321284744586 0.0114271627498562
"ENSG00000176485" "PLAAT3" "protein_coding" "Crohn vs Control" 2.25905400459516 0.0114271627498562
"ENSG00000277856" "ENSG00000277856" "protein_coding" "Crohn vs Control" 3.65451674228085 0.0115261143721703
"ENSG00000101916" "TLR8" "protein_coding" "Crohn vs Control" 3.69425165629562 0.0115427138077625
"ENSG00000132429" "POPDC3" "protein_coding" "Crohn vs Control" 5.26508179995088 0.0116245788920533
"ENSG00000125848" "FLRT3" "protein_coding" "Crohn vs Control" 2.85115589454721 0.0116344455728508
"ENSG00000188015" "S100A3" "protein_coding" "Crohn vs Control" 4.27348232173208 0.0116344455728508
"ENSG00000118985" "ELL2" "protein_coding" "Crohn vs Control" 1.77766599787396 0.0116407876741632
"ENSG00000168685" "IL7R" "protein_coding" "Crohn vs Control" 2.29195013201985 0.0116556497792971
"ENSG00000122679" "RAMP3" "protein_coding" "Crohn vs Control" 2.32627452149819 0.0117622636267856
"ENSG00000124602" "UNC5CL" "protein_coding" "Crohn vs Control" 2.33780373237487 0.0117809562204271
"ENSG00000205403" "CFI" "protein_coding" "Crohn vs Control" 2.68159407850059 0.0117902019360074
"ENSG00000091879" "ANGPT2" "protein_coding" "Crohn vs Control" 3.70711470804337 0.0117902019360074
"ENSG00000184232" "OAF" "protein_coding" "Crohn vs Control" -1.88494774195698 0.0118279452738556
"ENSG00000275385" "CCL18" "protein_coding" "Crohn vs Control" 3.88473530348322 0.0118279452738556
"ENSG00000163565" "IFI16" "protein_coding" "Crohn vs Control" 1.99031540382754 0.0118880623884599
"ENSG00000123342" "MMP19" "protein_coding" "Crohn vs Control" 2.98558923388741 0.0118880623884599
"ENSG00000165376" "CLDN2" "protein_coding" "Crohn vs Control" 4.21294919916056 0.0118880623884599
